"","Site","Year","Date","Plot","Location","Snow_cover","Water_cover","Land_cover","Total_cover","Observer","Notes"
"351","barr",2011,"31-May-11","brw1","f12",25,60,15,100,"jcunningham",NA
"352","barr",2011,"31-May-11","brw1","f2",60,30,10,100,"jcunningham",NA
"353","barr",2011,"31-May-11","brw1","f4",45,45,10,100,"jcunningham",NA
"354","barr",2011,"31-May-11","brw1","f6",70,25,5,100,"jcunningham",NA
"355","barr",2011,"31-May-11","brw1","f8",35,60,5,100,"jcunningham",NA
"356","barr",2011,"31-May-11","brw1","h10",40,50,10,100,"jcunningham",NA
"357","barr",2011,"31-May-11","brw1","h12",20,60,20,100,"jcunningham",NA
"358","barr",2011,"31-May-11","brw1","h2",80,5,15,100,"jcunningham",NA
"359","barr",2011,"31-May-11","brw1","h4",35,60,5,100,"jcunningham",NA
"360","barr",2011,"31-May-11","brw1","h6",40,35,25,100,"jcunningham",NA
"361","barr",2011,"31-May-11","brw1","h8",35,65,0,100,"jcunningham",NA
"362","barr",2011,"31-May-11","brw1","j10",25,70,5,100,"jcunningham",NA
"363","barr",2011,"31-May-11","brw1","j12",35,65,0,100,"jcunningham",NA
"364","barr",2011,"31-May-11","brw1","j2",80,5,15,100,"jcunningham",NA
"365","barr",2011,"31-May-11","brw1","j4",50,20,30,100,"jcunningham",NA
"366","barr",2011,"31-May-11","brw1","j6",40,25,35,100,"jcunningham",NA
"367","barr",2011,"31-May-11","brw1","j8",50,40,10,100,"jcunningham",NA
"368","barr",2011,"31-May-11","brw1","l10",10,90,0,100,"jcunningham",NA
"369","barr",2011,"31-May-11","brw1","l12",20,80,0,100,"jcunningham",NA
"370","barr",2011,"31-May-11","brw1","l2",40,25,35,100,"jcunningham",NA
"371","barr",2011,"31-May-11","brw1","l4",60,25,15,100,"jcunningham",NA
"372","barr",2011,"31-May-11","brw1","l6",40,45,15,100,"jcunningham",NA
"373","barr",2011,"31-May-11","brw1","l8",25,75,0,100,"jcunningham",NA
"374","barr",2011,"31-May-11","brw5","b10",60,0,40,100,"pherzog",NA
"375","barr",2011,"31-May-11","brw5","b12",60,0,40,100,"pherzog",NA
"376","barr",2011,"31-May-11","brw5","b2",95,0,5,100,"pherzog",NA
"377","barr",2011,"31-May-11","brw5","b4",50,5,45,100,"pherzog",NA
"378","barr",2011,"31-May-11","brw5","b6",85,0,15,100,"pherzog",NA
"379","barr",2011,"31-May-11","brw5","b8",80,0,20,100,"pherzog",NA
"380","barr",2011,"31-May-11","brw5","d10",70,0,30,100,"pherzog",NA
"381","barr",2011,"31-May-11","brw5","d12",90,0,10,100,"pherzog",NA
"382","barr",2011,"31-May-11","brw5","d2",90,5,5,100,"pherzog",NA
"383","barr",2011,"31-May-11","brw5","d4",90,0,10,100,"pherzog",NA
"384","barr",2011,"31-May-11","brw5","d6",20,0,80,100,"pherzog",NA
"385","barr",2011,"31-May-11","brw5","d8",80,0,20,100,"pherzog",NA
"386","barr",2011,"31-May-11","brw5","f10",40,0,60,100,"pherzog",NA
"387","barr",2011,"31-May-11","brw5","f12",75,0,25,100,"pherzog",NA
"388","barr",2011,"31-May-11","brw5","f2",70,30,0,100,"pherzog",NA
"389","barr",2011,"31-May-11","brw5","f4",70,5,25,100,"pherzog",NA
"390","barr",2011,"31-May-11","brw5","f6",60,0,40,100,"pherzog",NA
"391","barr",2011,"31-May-11","brw5","f8",60,0,40,100,"pherzog",NA
"392","barr",2011,"31-May-11","brw5","h10",80,5,15,100,"pherzog",NA
"393","barr",2011,"31-May-11","brw5","h12",70,0,30,100,"pherzog",NA
"394","barr",2011,"31-May-11","brw5","h2",50,0,50,100,"pherzog",NA
"395","barr",2011,"31-May-11","brw5","h4",65,0,35,100,"pherzog",NA
"396","barr",2011,"31-May-11","brw5","h6",60,0,40,100,"pherzog",NA
"397","barr",2011,"31-May-11","brw5","h8",80,0,20,100,"pherzog",NA
"398","barr",2011,"31-May-11","brw5","j10",80,0,20,100,"pherzog",NA
"399","barr",2011,"31-May-11","brw5","j12",90,0,10,100,"pherzog",NA
"400","barr",2011,"31-May-11","brw5","j2",40,0,60,100,"pherzog",NA
"401","barr",2011,"31-May-11","brw5","j4",80,0,20,100,"pherzog",NA
"402","barr",2011,"31-May-11","brw5","j6",65,0,35,100,"pherzog",NA
"403","barr",2011,"31-May-11","brw5","j8",80,0,20,100,"pherzog",NA
"404","barr",2011,"31-May-11","brw5","l10",85,0,15,100,"pherzog",NA
"405","barr",2011,"31-May-11","brw5","l12",90,0,10,100,"pherzog",NA
"406","barr",2011,"31-May-11","brw5","l2",90,0,10,100,"pherzog",NA
"407","barr",2011,"31-May-11","brw5","l4",85,5,10,100,"pherzog",NA
"408","barr",2011,"31-May-11","brw5","l6",80,0,20,100,"pherzog",NA
"409","barr",2011,"31-May-11","brw5","l8",80,0,20,100,"pherzog",NA
"410","barr",2011,"2-Jun-11","brw6","b10",10,10,80,100,"abankert",NA
"411","barr",2011,"2-Jun-11","brw6","b12",50,0,50,100,"abankert",NA
"412","barr",2011,"2-Jun-11","brw6","b2",50,0,50,100,"abankert",NA
"413","barr",2011,"2-Jun-11","brw6","b4",50,0,50,100,"abankert",NA
"414","barr",2011,"2-Jun-11","brw6","b6",95,0,5,100,"abankert",NA
"415","barr",2011,"2-Jun-11","brw6","b8",20,5,75,100,"abankert",NA
"416","barr",2011,"2-Jun-11","brw6","d10",40,10,50,100,"abankert",NA
"417","barr",2011,"2-Jun-11","brw6","d12",40,0,60,100,"abankert",NA
"418","barr",2011,"2-Jun-11","brw6","d2",0,0,100,100,"abankert",NA
"419","barr",2011,"2-Jun-11","brw6","d4",0,10,90,100,"abankert",NA
"420","barr",2011,"2-Jun-11","brw6","d6",90,0,10,100,"abankert",NA
"421","barr",2011,"2-Jun-11","brw6","d8",10,30,60,100,"abankert",NA
"422","barr",2011,"2-Jun-11","brw6","f10",20,10,70,100,"abankert",NA
"423","barr",2011,"2-Jun-11","brw6","f12",20,0,80,100,"abankert",NA
"424","barr",2011,"2-Jun-11","brw6","f2",0,10,90,100,"abankert",NA
"425","barr",2011,"2-Jun-11","brw6","f4",0,20,80,100,"abankert",NA
"426","barr",2011,"2-Jun-11","brw6","f6",0,0,100,100,"abankert",NA
"427","barr",2011,"2-Jun-11","brw6","f8",100,0,0,100,"abankert",NA
"428","barr",2011,"2-Jun-11","brw6","h10",30,10,60,100,"abankert",NA
"429","barr",2011,"2-Jun-11","brw6","h12",5,5,90,100,"abankert",NA
"430","barr",2011,"2-Jun-11","brw6","h2",0,5,95,100,"abankert",NA
"431","barr",2011,"2-Jun-11","brw6","h4",0,20,80,100,"abankert",NA
"432","barr",2011,"2-Jun-11","brw6","h6",0,0,100,100,"abankert",NA
"433","barr",2011,"2-Jun-11","brw6","h8",80,0,20,100,"abankert",NA
"434","barr",2011,"2-Jun-11","brw6","j10",10,50,40,100,"abankert",NA
"435","barr",2011,"2-Jun-11","brw6","j12",5,10,85,100,"abankert",NA
"436","barr",2011,"2-Jun-11","brw6","j6",0,0,100,100,"abankert",NA
"437","barr",2011,"2-Jun-11","brw6","j8",10,0,90,100,"abankert",NA
"438","barr",2011,"2-Jun-11","brw6","l10",100,0,0,100,"abankert",NA
"439","barr",2011,"2-Jun-11","brw6","l12",20,0,80,100,"abankert",NA
"440","barr",2011,"2-Jun-11","brw6","l8",0,0,100,100,"abankert",NA
"441","barr",2011,"2-Jun-11","brw8","b10",90,0,10,100,"abankert",NA
"442","barr",2011,"2-Jun-11","brw8","b12",50,20,30,100,"abankert",NA
"443","barr",2011,"2-Jun-11","brw8","b2",50,40,10,100,"abankert",NA
"444","barr",2011,"2-Jun-11","brw8","b4",40,10,50,100,"abankert",NA
"445","barr",2011,"2-Jun-11","brw8","b6",20,10,70,100,"abankert",NA
"446","barr",2011,"2-Jun-11","brw8","b8",20,10,70,100,"abankert",NA
"447","barr",2011,"2-Jun-11","brw8","d10",30,10,60,100,"abankert",NA
"448","barr",2011,"2-Jun-11","brw8","d12",20,0,80,100,"abankert",NA
"449","barr",2011,"2-Jun-11","brw8","d2",30,40,30,100,"abankert",NA
"450","barr",2011,"2-Jun-11","brw8","d4",50,10,40,100,"abankert",NA
"451","barr",2011,"2-Jun-11","brw8","d6",10,0,90,100,"abankert",NA
"452","barr",2011,"2-Jun-11","brw8","d8",60,0,40,100,"abankert",NA
"453","barr",2011,"2-Jun-11","brw8","f10",30,30,40,100,"abankert",NA
"454","barr",2011,"2-Jun-11","brw8","f12",30,30,40,100,"abankert",NA
"455","barr",2011,"2-Jun-11","brw8","f2",50,10,40,100,"abankert",NA
"456","barr",2011,"2-Jun-11","brw8","f4",50,30,20,100,"abankert",NA
"457","barr",2011,"2-Jun-11","brw8","f6",20,10,70,100,"abankert",NA
"458","barr",2011,"2-Jun-11","brw8","f8",40,0,60,100,"abankert",NA
"459","barr",2011,"2-Jun-11","brw8","h10",70,10,20,100,"abankert",NA
"460","barr",2011,"2-Jun-11","brw8","h12",40,30,30,100,"abankert",NA
"461","barr",2011,"2-Jun-11","brw8","h2",40,20,40,100,"abankert",NA
"462","barr",2011,"2-Jun-11","brw8","h4",40,40,20,100,"abankert",NA
"463","barr",2011,"2-Jun-11","brw8","h6",50,10,40,100,"abankert",NA
"464","barr",2011,"2-Jun-11","brw8","h8",50,10,40,100,"abankert",NA
"465","barr",2011,"2-Jun-11","brw8","j10",30,10,60,100,"abankert",NA
"466","barr",2011,"2-Jun-11","brw8","j12",30,30,40,100,"abankert",NA
"467","barr",2011,"2-Jun-11","brw8","j2",20,60,20,100,"abankert",NA
"468","barr",2011,"2-Jun-11","brw8","j4",60,10,30,100,"abankert",NA
"469","barr",2011,"2-Jun-11","brw8","j6",40,30,30,100,"abankert",NA
"470","barr",2011,"2-Jun-11","brw8","j8",20,10,70,100,"abankert",NA
"471","barr",2011,"2-Jun-11","brw8","l10",30,10,60,100,"abankert",NA
"472","barr",2011,"2-Jun-11","brw8","l12",10,10,80,100,"abankert",NA
"473","barr",2011,"2-Jun-11","brw8","l2",15,5,80,100,"abankert",NA
"474","barr",2011,"2-Jun-11","brw8","l4",80,0,20,100,"abankert",NA
"475","barr",2011,"2-Jun-11","brw8","l6",80,0,20,100,"abankert",NA
"476","barr",2011,"2-Jun-11","brw8","l8",70,5,25,100,"abankert",NA
"477","barr",2011,"2-Jun-11","brw1","b10",85,5,10,100,"bhill",NA
"478","barr",2011,"2-Jun-11","brw1","b12",90,5,5,100,"bhill",NA
"479","barr",2011,"2-Jun-11","brw1","b2",70,5,25,100,"bhill",NA
"480","barr",2011,"2-Jun-11","brw1","b4",70,5,25,100,"bhill",NA
"481","barr",2011,"2-Jun-11","brw1","b6",85,0,15,100,"bhill",NA
"482","barr",2011,"2-Jun-11","brw1","b8",90,0,10,100,"bhill",NA
"483","barr",2011,"2-Jun-11","brw1","d10",95,0,5,100,"bhill",NA
"484","barr",2011,"2-Jun-11","brw1","d12",90,5,5,100,"bhill",NA
"485","barr",2011,"2-Jun-11","brw1","d2",45,15,40,100,"bhill",NA
"486","barr",2011,"2-Jun-11","brw1","d4",25,70,5,100,"bhill",NA
"487","barr",2011,"2-Jun-11","brw1","d6",20,20,60,100,"bhill",NA
"488","barr",2011,"2-Jun-11","brw1","d8",90,0,10,100,"bhill",NA
"489","barr",2011,"2-Jun-11","brw1","f10",95,0,5,100,"bhill",NA
"490","barr",2011,"2-Jun-11","brw1","f12",90,0,10,100,"bhill",NA
"491","barr",2011,"2-Jun-11","brw1","f2",80,5,15,100,"bhill",NA
"492","barr",2011,"2-Jun-11","brw1","f4",20,65,15,100,"bhill",NA
"493","barr",2011,"2-Jun-11","brw1","f6",55,30,15,100,"bhill",NA
"494","barr",2011,"2-Jun-11","brw1","f8",90,0,10,100,"bhill",NA
"495","barr",2011,"2-Jun-11","brw1","h10",40,10,50,100,"bhill",NA
"496","barr",2011,"2-Jun-11","brw1","h12",60,10,30,100,"bhill",NA
"497","barr",2011,"2-Jun-11","brw1","h2",90,5,5,100,"bhill",NA
"498","barr",2011,"2-Jun-11","brw1","h4",60,20,20,100,"bhill",NA
"499","barr",2011,"2-Jun-11","brw1","h6",40,45,15,100,"bhill",NA
"500","barr",2011,"2-Jun-11","brw1","h8",100,0,0,100,"bhill",NA
"501","barr",2011,"2-Jun-11","brw1","j10",80,0,20,100,"bhill",NA
"502","barr",2011,"2-Jun-11","brw1","j12",50,40,10,100,"bhill",NA
"503","barr",2011,"2-Jun-11","brw1","j2",60,0,40,100,"bhill",NA
"504","barr",2011,"2-Jun-11","brw1","j4",80,0,20,100,"bhill",NA
"505","barr",2011,"2-Jun-11","brw1","j6",50,5,45,100,"bhill",NA
"506","barr",2011,"2-Jun-11","brw1","j8",60,0,40,100,"bhill",NA
"507","barr",2011,"2-Jun-11","brw1","l10",10,70,20,100,"bhill",NA
"508","barr",2011,"2-Jun-11","brw1","l12",20,65,15,100,"bhill",NA
"509","barr",2011,"2-Jun-11","brw1","l2",50,0,50,100,"bhill",NA
"510","barr",2011,"2-Jun-11","brw1","l4",50,0,50,100,"bhill",NA
"511","barr",2011,"2-Jun-11","brw1","l6",40,0,60,100,"bhill",NA
"512","barr",2011,"2-Jun-11","brw1","l8",20,5,75,100,"bhill",NA
"513","barr",2011,"2-Jun-11","brw2","b10",70,0,30,100,"bhill",NA
"514","barr",2011,"2-Jun-11","brw2","b12",95,0,5,100,"bhill",NA
"515","barr",2011,"2-Jun-11","brw2","b2",10,0,90,100,"bhill",NA
"516","barr",2011,"2-Jun-11","brw2","b4",20,0,80,100,"bhill",NA
"517","barr",2011,"2-Jun-11","brw2","b6",40,0,60,100,"bhill",NA
"518","barr",2011,"2-Jun-11","brw2","b8",40,0,60,100,"bhill",NA
"519","barr",2011,"2-Jun-11","brw2","d10",30,0,70,100,"bhill",NA
"520","barr",2011,"2-Jun-11","brw2","d12",15,5,80,100,"bhill",NA
"521","barr",2011,"2-Jun-11","brw2","d2",0,0,100,100,"bhill",NA
"522","barr",2011,"2-Jun-11","brw2","d4",10,0,90,100,"bhill",NA
"523","barr",2011,"2-Jun-11","brw2","d6",5,10,85,100,"bhill",NA
"524","barr",2011,"2-Jun-11","brw2","d8",20,0,80,100,"bhill",NA
"525","barr",2011,"2-Jun-11","brw2","f10",20,0,80,100,"bhill",NA
"526","barr",2011,"2-Jun-11","brw2","f12",60,0,40,100,"bhill",NA
"527","barr",2011,"2-Jun-11","brw2","f2",20,0,80,100,"bhill",NA
"528","barr",2011,"2-Jun-11","brw2","f4",30,0,70,100,"bhill",NA
"529","barr",2011,"2-Jun-11","brw2","f6",40,0,60,100,"bhill",NA
"530","barr",2011,"2-Jun-11","brw2","f8",30,0,70,100,"bhill",NA
"531","barr",2011,"2-Jun-11","brw2","h10",75,0,25,100,"bhill",NA
"532","barr",2011,"2-Jun-11","brw2","h12",75,0,25,100,"bhill",NA
"533","barr",2011,"2-Jun-11","brw2","h2",45,0,55,100,"bhill",NA
"534","barr",2011,"2-Jun-11","brw2","h4",60,0,40,100,"bhill",NA
"535","barr",2011,"2-Jun-11","brw2","h6",10,5,85,100,"bhill",NA
"536","barr",2011,"2-Jun-11","brw2","h8",30,0,70,100,"bhill",NA
"537","barr",2011,"2-Jun-11","brw2","j10",75,0,25,100,"bhill",NA
"538","barr",2011,"2-Jun-11","brw2","j12",70,0,30,100,"bhill",NA
"539","barr",2011,"2-Jun-11","brw2","j2",50,0,50,100,"bhill",NA
"540","barr",2011,"2-Jun-11","brw2","j4",30,0,70,100,"bhill",NA
"541","barr",2011,"2-Jun-11","brw2","j6",10,10,80,100,"bhill",NA
"542","barr",2011,"2-Jun-11","brw2","j8",50,0,50,100,"bhill",NA
"543","barr",2011,"2-Jun-11","brw2","l10",50,0,50,100,"bhill",NA
"544","barr",2011,"2-Jun-11","brw2","l12",50,0,50,100,"bhill",NA
"545","barr",2011,"2-Jun-11","brw2","l2",65,0,35,100,"bhill",NA
"546","barr",2011,"2-Jun-11","brw2","l4",35,0,65,100,"bhill",NA
"547","barr",2011,"2-Jun-11","brw2","l6",40,0,60,100,"bhill",NA
"548","barr",2011,"2-Jun-11","brw2","l8",30,0,70,100,"bhill",NA
"549","barr",2011,"2-Jun-11","brw3","b10",40,50,10,100,"jcunningham",NA
"550","barr",2011,"2-Jun-11","brw3","b12",25,15,60,100,"jcunningham",NA
"551","barr",2011,"2-Jun-11","brw3","b2",45,20,35,100,"jcunningham",NA
"552","barr",2011,"2-Jun-11","brw3","b4",60,5,35,100,"jcunningham",NA
"553","barr",2011,"2-Jun-11","brw3","b6",75,0,25,100,"jcunningham",NA
"554","barr",2011,"2-Jun-11","brw3","b8",45,15,40,100,"jcunningham",NA
"555","barr",2011,"2-Jun-11","brw3","d10",35,60,5,100,"jcunningham",NA
"556","barr",2011,"2-Jun-11","brw3","d12",40,30,30,100,"jcunningham",NA
"557","barr",2011,"2-Jun-11","brw3","d2",60,5,35,100,"jcunningham",NA
"558","barr",2011,"2-Jun-11","brw3","d4",70,0,30,100,"jcunningham",NA
"559","barr",2011,"2-Jun-11","brw3","d6",80,0,20,100,"jcunningham",NA
"560","barr",2011,"2-Jun-11","brw3","d8",80,5,15,100,"jcunningham",NA
"561","barr",2011,"2-Jun-11","brw3","f10",55,40,5,100,"jcunningham",NA
"562","barr",2011,"2-Jun-11","brw3","f12",75,15,10,100,"jcunningham",NA
"563","barr",2011,"2-Jun-11","brw3","f2",70,5,25,100,"jcunningham",NA
"564","barr",2011,"2-Jun-11","brw3","f4",60,5,35,100,"jcunningham",NA
"565","barr",2011,"2-Jun-11","brw3","f8",85,0,15,100,"jcunningham",NA
"566","barr",2011,"2-Jun-11","brw3","h10",85,5,10,100,"jcunningham",NA
"567","barr",2011,"2-Jun-11","brw3","h12",80,5,15,100,"jcunningham",NA
"568","barr",2011,"2-Jun-11","brw3","h2",85,5,10,100,"jcunningham",NA
"569","barr",2011,"2-Jun-11","brw3","h4",65,0,35,100,"jcunningham",NA
"570","barr",2011,"2-Jun-11","brw3","h6",35,5,60,100,"jcunningham",NA
"571","barr",2011,"2-Jun-11","brw3","h8",90,0,10,100,"jcunningham",NA
"572","barr",2011,"2-Jun-11","brw3","j10",95,5,0,100,"jcunningham",NA
"573","barr",2011,"2-Jun-11","brw3","j12",50,20,30,100,"jcunningham",NA
"574","barr",2011,"2-Jun-11","brw3","j2",60,40,0,100,"jcunningham",NA
"575","barr",2011,"2-Jun-11","brw3","j4",80,5,15,100,"jcunningham",NA
"576","barr",2011,"2-Jun-11","brw3","j6",50,20,30,100,"jcunningham",NA
"577","barr",2011,"2-Jun-11","brw3","j8",50,10,40,100,"jcunningham",NA
"578","barr",2011,"2-Jun-11","brw3","l10",65,5,30,100,"jcunningham",NA
"579","barr",2011,"2-Jun-11","brw3","l12",50,25,25,100,"jcunningham",NA
"580","barr",2011,"2-Jun-11","brw3","l2",50,50,0,100,"jcunningham",NA
"581","barr",2011,"2-Jun-11","brw3","l4",60,0,40,100,"jcunningham",NA
"582","barr",2011,"2-Jun-11","brw3","l6",60,0,40,100,"jcunningham",NA
"583","barr",2011,"2-Jun-11","brw3","l8",45,20,35,100,"jcunningham",NA
"584","barr",2011,"3-Jun-11","brw5","b10",70,0,30,100,"adoll",NA
"585","barr",2011,"3-Jun-11","brw5","b12",60,0,40,100,"adoll",NA
"586","barr",2011,"3-Jun-11","brw5","b2",100,0,0,100,"adoll",NA
"587","barr",2011,"3-Jun-11","brw5","b4",80,0,20,100,"adoll",NA
"588","barr",2011,"3-Jun-11","brw5","b6",90,0,10,100,"adoll",NA
"589","barr",2011,"3-Jun-11","brw5","b8",80,0,20,100,"adoll",NA
"590","barr",2011,"3-Jun-11","brw5","d10",70,0,30,100,"adoll",NA
"591","barr",2011,"3-Jun-11","brw5","d12",90,0,10,100,"adoll",NA
"592","barr",2011,"3-Jun-11","brw5","d2",95,0,5,100,"adoll",NA
"593","barr",2011,"3-Jun-11","brw5","d4",95,0,5,100,"adoll",NA
"594","barr",2011,"3-Jun-11","brw5","d6",20,0,80,100,"adoll",NA
"595","barr",2011,"3-Jun-11","brw5","d8",75,0,25,100,"adoll",NA
"596","barr",2011,"3-Jun-11","brw5","f10",50,0,50,100,"adoll",NA
"597","barr",2011,"3-Jun-11","brw5","f12",85,0,15,100,"adoll",NA
"598","barr",2011,"3-Jun-11","brw5","f2",100,0,0,100,"adoll",NA
"599","barr",2011,"3-Jun-11","brw5","f4",75,0,25,100,"adoll",NA
"600","barr",2011,"3-Jun-11","brw5","f6",65,0,35,100,"adoll",NA
"601","barr",2011,"3-Jun-11","brw5","f8",75,0,25,100,"adoll",NA
"602","barr",2011,"3-Jun-11","brw5","h10",90,0,10,100,"adoll",NA
"603","barr",2011,"3-Jun-11","brw5","h12",25,0,75,100,"adoll",NA
"604","barr",2011,"3-Jun-11","brw5","h2",80,0,20,100,"adoll",NA
"605","barr",2011,"3-Jun-11","brw5","h4",85,0,15,100,"adoll",NA
"606","barr",2011,"3-Jun-11","brw5","h6",70,5,25,100,"adoll",NA
"607","barr",2011,"3-Jun-11","brw5","h8",95,0,5,100,"adoll",NA
"608","barr",2011,"3-Jun-11","brw5","j10",85,0,15,100,"adoll",NA
"609","barr",2011,"3-Jun-11","brw5","j12",90,0,10,100,"adoll",NA
"610","barr",2011,"3-Jun-11","brw5","j2",50,0,50,100,"adoll",NA
"611","barr",2011,"3-Jun-11","brw5","j4",90,0,10,100,"adoll",NA
"612","barr",2011,"3-Jun-11","brw5","j6",75,0,25,100,"adoll",NA
"613","barr",2011,"3-Jun-11","brw5","j8",85,0,15,100,"adoll",NA
"614","barr",2011,"3-Jun-11","brw5","l10",85,0,15,100,"adoll",NA
"615","barr",2011,"3-Jun-11","brw5","l12",95,0,5,100,"adoll",NA
"616","barr",2011,"3-Jun-11","brw5","l2",80,0,20,100,"adoll",NA
"617","barr",2011,"3-Jun-11","brw5","l4",95,0,5,100,"adoll",NA
"618","barr",2011,"3-Jun-11","brw5","l6",80,0,20,100,"adoll",NA
"619","barr",2011,"3-Jun-11","brw5","l8",80,0,20,100,"adoll",NA
"620","barr",2011,"4-Jun-11","brw6","b10",10,20,70,100,"abankert",NA
"621","barr",2011,"4-Jun-11","brw6","b12",30,10,60,100,"abankert",NA
"622","barr",2011,"4-Jun-11","brw6","b2",20,20,60,100,"abankert",NA
"623","barr",2011,"4-Jun-11","brw6","b4",70,0,30,100,"abankert",NA
"624","barr",2011,"4-Jun-11","brw6","b6",90,0,10,100,"abankert",NA
"625","barr",2011,"4-Jun-11","brw6","b8",10,10,80,100,"abankert",NA
"626","barr",2011,"4-Jun-11","brw6","d10",20,10,70,100,"abankert",NA
"627","barr",2011,"4-Jun-11","brw6","d12",30,10,60,100,"abankert",NA
"628","barr",2011,"4-Jun-11","brw6","d2",0,0,100,100,"abankert",NA
"629","barr",2011,"4-Jun-11","brw6","d4",0,0,100,100,"abankert",NA
"630","barr",2011,"4-Jun-11","brw6","d6",70,0,30,100,"abankert",NA
"631","barr",2011,"4-Jun-11","brw6","d8",40,10,50,100,"abankert",NA
"632","barr",2011,"4-Jun-11","brw6","f10",20,0,80,100,"abankert",NA
"633","barr",2011,"4-Jun-11","brw6","f12",10,10,80,100,"abankert",NA
"634","barr",2011,"4-Jun-11","brw6","f2",0,5,95,100,"abankert",NA
"635","barr",2011,"4-Jun-11","brw6","f4",0,10,90,100,"abankert",NA
"636","barr",2011,"4-Jun-11","brw6","f6",0,0,100,100,"abankert",NA
"637","barr",2011,"4-Jun-11","brw6","f8",100,0,0,100,"abankert",NA
"638","barr",2011,"4-Jun-11","brw6","h10",20,10,70,100,"abankert",NA
"639","barr",2011,"4-Jun-11","brw6","h12",0,10,90,100,"abankert",NA
"640","barr",2011,"4-Jun-11","brw6","h2",0,5,95,100,"abankert",NA
"641","barr",2011,"4-Jun-11","brw6","h4",0,30,70,100,"abankert",NA
"642","barr",2011,"4-Jun-11","brw6","h6",0,0,100,100,"abankert",NA
"643","barr",2011,"4-Jun-11","brw6","h8",80,0,20,100,"abankert",NA
"644","barr",2011,"4-Jun-11","brw6","j10",30,20,50,100,"abankert",NA
"645","barr",2011,"4-Jun-11","brw6","j12",0,20,80,100,"abankert",NA
"646","barr",2011,"4-Jun-11","brw6","j8",20,0,80,100,"abankert",NA
"647","barr",2011,"4-Jun-11","brw6","l10",80,0,20,100,"abankert",NA
"648","barr",2011,"4-Jun-11","brw6","l12",30,0,70,100,"abankert",NA
"649","barr",2011,"4-Jun-11","brw6","l8",0,0,100,100,"abankert",NA
"650","barr",2011,"4-Jun-11","brw1","b10",35,50,15,100,"jcunningham",NA
"651","barr",2011,"4-Jun-11","brw1","b12",35,60,5,100,"jcunningham",NA
"652","barr",2011,"4-Jun-11","brw1","b2",35,20,45,100,"jcunningham",NA
"653","barr",2011,"4-Jun-11","brw1","b4",50,25,25,100,"jcunningham",NA
"654","barr",2011,"4-Jun-11","brw1","b6",35,35,30,100,"jcunningham",NA
"655","barr",2011,"4-Jun-11","brw1","b8",55,25,20,100,"jcunningham",NA
"656","barr",2011,"4-Jun-11","brw1","d10",50,40,10,100,"jcunningham",NA
"657","barr",2011,"4-Jun-11","brw1","d12",20,60,20,100,"jcunningham",NA
"658","barr",2011,"4-Jun-11","brw1","d2",70,10,20,100,"jcunningham",NA
"659","barr",2011,"4-Jun-11","brw1","d4",40,50,10,100,"jcunningham",NA
"660","barr",2011,"4-Jun-11","brw1","d6",30,20,50,100,"jcunningham",NA
"661","barr",2011,"4-Jun-11","brw1","d8",50,25,25,100,"jcunningham",NA
"662","barr",2011,"4-Jun-11","brw1","f10",25,60,15,100,"jcunningham",NA
"663","barr",2011,"4-Jun-11","brw1","f12",30,50,20,100,"jcunningham",NA
"664","barr",2011,"4-Jun-11","brw1","f2",55,25,20,100,"jcunningham",NA
